Date,tx_count,active_addresses,tx_volume_usd,hash_rate
2023-12-25,535741,572121,2721717822,497542848.9
2023-12-26,553693,582914,5681935908,497542848.9
2023-12-27,545556,647166,6902847758,461748399.4
2023-12-28,417180,593042,4984776520,433112839.7
2023-12-29,581449,703116,7532430671,540496188.4
2023-12-30,533823,599027,4140609953,519019518.7
2023-12-31,731351,690255,5775726138,558393413.2
2024-01-01,657752,624628,3128005996,554813968.2
2024-01-02,367319,550846,6587808088,468907289.3
2024-01-03,502749,677059,5809292837,565552303.1
2024-01-04,482557,675009,6758590236,608505642.6
2024-01-05,420884,645934,5502551749,493963404
2024-01-06,382140,572161,3514058610,509059003.5
2024-01-07,348688,510040,2570531900,429363547.7
2024-01-08,414359,534011,5368278468,447556918.3
2024-01-09,468088,618468,7313080325,553078468.2
2024-01-10,383774,605995,8570243218,483943659.6
2024-01-11,449075,664879,1.034148879e+10,629490624.9
2024-01-12,375872,596693,1.40058704e+10,611297254.3
2024-01-13,652483,715186,2818743351,578549187.1
2024-01-14,591806,616604,2706190809,465750289
2024-01-15,408499,568802,4996520832,414808851.1
2024-01-16,470122,569684,1.143004204e+10,454834266.6
2024-01-17,449415,647470,1.022243592e+10,440279570.1
2024-01-18,484017,678147,9254871867,516691726.8
2024-01-19,460763,627719,8969914144,480304985.5
2024-01-20,563331,656529,2894284665,513378340.2
2024-01-21,600202,621585,2224918362,489551347.8
2024-01-22,457620,620801,9388167044,559487254.6
2024-01-23,368462,600773,8659927337,538506482.5
2024-01-24,372499,564400,9848223438,524519301.2
2024-01-25,340188,573766,8386242534,632919956.8
2024-01-26,493218,683719,9756330736,531512891.9
2024-01-27,597446,718169,2085901471,597952003.3
2024-01-28,636523,731738,2414305518,559487254.6
2024-01-29,575203,697324,9490934336,545500073.2
2024-01-30,523509,687547,1.041436486e+10,503538529.1
2024-01-31,444450,622142,1.331489381e+10,458080189.7
2024-02-01,413272,680097,7239258230,535009687.2
2024-02-02,429732,691810,5697691729,676117474
2024-02-03,515539,668270,1974959186,566738184.6
2024-02-04,336211,539397,1890619835,581751116.7
2024-02-05,281482,525379,6388823686,585504349.7
2024-02-06,278093,521338,6818400436,638049611.8
2024-02-07,427538,640781,5843028459,600517281.7
2024-02-08,285101,547079,6959960919,517946155.5
2024-02-09,334084,615935,7871681403,623036679.8
2024-02-10,399252,637411,2920257241,570491417.6
2024-02-11,329938,558692,3435220650,514192922.5
2024-02-12,409911,649038,9514614187,671828708.9
2024-02-13,313178,589286,8546209149,506686456.5
2024-02-14,296717,586548,1.480873027e+10,521699388.5
2024-02-15,303306,612859,9535567174,605343974
2024-02-16,312782,613011,9285188321,544386616.4
2024-02-17,327713,590229,2812316082,609388003.5
2024-02-18,343417,563861,2152571482,491572989.5
2024-02-19,366108,617452,4823413491,552511789.8
2024-02-20,397096,638563,8084102404,572824723.2
2024-02-21,369949,630339,8039334308,560636963.2
2024-02-22,365090,642155,8872259886,548449203.1
2024-02-23,409204,679759,7894519042,645951283.7
2024-02-24,340419,591315,3416208944,556574376.5
2024-02-25,418801,607478,2336779584,666264217.1
2024-02-26,356184,620435,7973852985,540324029.7
2024-02-27,387598,674490,1.230967425e+10,524073683
2024-02-28,413800,763915,1.769070739e+10,605325416.8
2024-02-29,407090,772702,1.596055447e+10,540324029.7
2024-03-01,419284,771270,1.515500461e+10,608054004.4
2024-03-02,339311,623680,3495344246,500960510.1
2024-03-03,385447,633897,3175882955,611408496.6
2024-03-04,361258,664743,1.472128034e+10,508849652
2024-03-05,424347,772888,1.915644367e+10,658743348
2024-03-06,381934,681667,1.959876588e+10,552239932.4
2024-03-07,436344,714978,1.523492843e+10,710022770.3
2024-03-08,426928,716770,1.504963667e+10,607463925.7
2024-03-09,359029,632927,4704779113,642965064.2
2024-03-10,368196,627815,5757164175,564073645.3
2024-03-11,394098,684136,1.828798014e+10,670577060.8
2024-03-12,341867,677201,1.624931841e+10,556184503.4
2024-03-13,390118,710767,1.974903837e+10,631131351.3
2024-03-14,329706,663447,1.640238187e+10,579720256
2024-03-15,307904,749328,1.431611375e+10,529980321.7
2024-03-16,355760,621787,4543880224,600922569.5
2024-03-17,366109,601779,6585683553,609268716.3
2024-03-18,416270,673489,1.193359044e+10,600922569.5
2024-03-19,463952,755218,1.367854927e+10,655172523.7
2024-03-20,361515,639266,1.072428926e+10,621787936.5
2024-03-21,327642,611408,1.120268643e+10,500768807.9
2024-03-22,339533,679058,1.240769591e+10,563364908.9
2024-03-23,326610,622559,5780151500,650999450.3
2024-03-24,331527,566459,3446270505,709422477.8
2024-03-25,317064,623335,1.081384645e+10,550845688.7
2024-03-26,317742,648004,1.544112247e+10,559191835.5
2024-03-27,355902,637151,1.283546864e+10,567537982.3
2024-03-28,428670,696012,1.305929436e+10,630675249.3
2024-03-29,449421,659374,9052675459,595046225
2024-03-30,490072,614851,4899663872,640501144.9
2024-03-31,319675,546293,4052049395,566120366.8
2024-04-01,326410,648777,1.308570974e+10,619839817.7
2024-04-02,357709,685496,1.24469483e+10,611575286.8
2024-04-03,372978,714141,1.154295686e+10,586781694.1
2024-04-04,320607,655509,1.066099276e+10,570252632.3
2024-04-05,348637,643705,7927852982,611575286.8
2024-04-06,433591,673290,5025793841,640501144.9
2024-04-07,526130,652726,5011808063,702485126.7
2024-04-08,455617,685180,1.141858478e+10,652897941.3
2024-04-09,453811,683771,1.093956944e+10,603310755.9
2024-04-10,531054,703704,8679207272,626404079.7
2024-04-11,476241,631803,8561053017,566860609.5
2024-04-12,448489,683741,9357183105,584038203.8
2024-04-13,507173,683432,6210051370,704281363.4
2024-04-14,473328,665693,5003997183,674220573.5
2024-04-15,503358,666015,1.155934131e+10,605510196.5
2024-04-16,454669,743368,1.068214492e+10,708575761.9
2024-04-17,385606,661886,8561709706,588332602.3
2024-04-18,418095,670913,1.233670513e+10,622687790.8
2024-04-19,393190,727141,9479933432,648454182.1
2024-04-20,631001,455683,1849550188,558271812.4
2024-04-21,641668,484762,2437952939,601215798
2024-04-22,671771,534717,7335530724,652748580.7
2024-04-23,927010,441797,7265789226,721458957.6
2024-04-24,606713,632356,7652433881,671772263.2
2024-04-25,526242,633650,6784884049,630674365.8
2024-04-26,442347,664327,7554163013,578118168.7
2024-04-27,452967,673970,3253300158,613155633.4
2024-04-28,487521,509501,3545588646,613155633.4
2024-04-29,403064,603796,5796728921,573738485.6
2024-04-30,498085,635509,9309712609,617535316.5
2024-05-01,478881,587665,8725783358,578118168.7
2024-05-02,559839,528151,8551356016,635054048.9
2024-05-03,442742,537019,5447644455,564979119.4
2024-05-04,660263,473521,2535276295,617535316.5
2024-05-05,625998,429326,1613446518,608775950.3
2024-05-06,519817,466177,5491391681,534321337.7
2024-05-07,372643,495831,4764574678,534321337.7
2024-05-08,450856,514675,4826242476,556219753.2
2024-05-09,517193,513026,4649344428,613867438.1
2024-05-10,713791,474605,4160729596,599332437.6
2024-05-11,719306,445747,1989012570,657199017.8
2024-05-12,557164,377543,1881158872,545599184.6
2024-05-13,554780,466123,5759327016,607599091.9
2024-05-14,422043,458041,5418457539,562132493.2
2024-05-15,493012,516619,8003836077,582799129
2024-05-16,476659,494221,7101103820,586932456.1
2024-05-17,573492,514199,7835288947,640665709.1
2024-05-18,401264,434371,2349266373,529065875.9
2024-05-19,644119,405155,3000326238,636532382
2024-05-20,626995,482108,7022731813,644799036.3
2024-05-21,545041,508542,1.10451889e+10,570399147.5
2024-05-22,583279,491272,8214273488,632399054.8
2024-05-23,744761,533345,9092947803,706194547
2024-05-24,736439,483309,8162826586,671140034.8
2024-05-25,835040,465497,2016644986,671140034.8
2024-05-26,852655,403848,3376577962,704697036.5
2024-05-27,551610,430424,3759980652,515938901.7
2024-05-28,596790,448181,2.512614832e+10,562079779.1
2024-05-29,725428,449070,6388638321,574663654.8
2024-05-30,510417,499634,8488992412,515938901.7
2024-05-31,701471,528690,9197804710,620804532.2
2024-06-01,740030,449639,2035171782,591442155.6
2024-06-02,729202,393004,1639206774,587247530.4
2024-06-03,769224,482689,1.023163058e+10,658556159.1
2024-06-04,627980,492874,8099405366,562079779.1
2024-06-05,562049,460473,9970731484,515938901.7
2024-06-06,613472,476121,7566456857,554910858.1
2024-06-07,263982,468301,9046106616,590944003
2024-06-08,509927,599175,3010368338,715791327.5
2024-06-09,767920,479357,1356745170,636721355.3
2024-06-10,658037,473053,7071634843,578459270.5
2024-06-11,463737,485989,8300820380,511874030.7
2024-06-12,690560,483313,7993241570,607590312.9
2024-06-13,731254,469602,5447481274,603428735.4
2024-06-14,604349,475827,7752072911,532681918.2
2024-06-15,452945,426024,2182888819,557651383.1
2024-06-16,461748,410934,1577243597,678337130.2
2024-06-17,441215,433551,6504943990,582620848
2024-06-18,617202,484883,8142461538,632559777.8
2024-06-19,634554,459862,4194286631,570136115.5
2024-06-20,532756,465205,6897447732,553323137.1
2024-06-21,592843,514658,5839766773,582332779
2024-06-22,681420,456727,5441303998,632247017.2
2024-06-23,492352,358420,1479938986,465866223.2
2024-06-24,528326,456565,9211986161,632247017.2
2024-06-25,536347,441214,7946145283,515780461.4
2024-06-26,490817,476277,6539916737,503301901.9
2024-06-27,414624,501018,1.056576582e+10,540737580.5
2024-06-28,593984,562499,8362849210,561535179.8
2024-06-29,712249,502873,2587218663,653044616.5
2024-06-30,505127,465981,,503301901.9
2024-07-01,611062,650451,7238212216,586492298.9
2024-07-02,592285,511492,5251483422,615608937.8
2024-07-03,545044,503996,5633224518,603130378.3
2024-07-04,538097,487582,8872506196,582332779
2024-07-05,490537,510689,1.707263434e+10,481691507.2
2024-07-06,658042,461755,3146711263,652035053
2024-07-07,673752,417263,2278555073,557193590.7
2024-07-08,593010,534832,1.070301214e+10,628324687.4
2024-07-09,654037,499299,7917211325,608566049.4
2024-07-10,631745,460604,8254401496,537434952.8
2024-07-11,642066,487442,7191349803,553241863.1
2024-07-12,658355,486027,7362339048,592759139.1
2024-07-13,735686,418214,2761173152,608566049.4
2024-07-14,586548,440649,1663806011,659938508.2
2024-07-15,552901,482490,8843917881,604614321.8
2024-07-16,529056,492843,1.244697885e+10,580903956.3
2024-07-17,615870,476281,7739487793,628324687.4
2024-07-18,445574,481360,6732472480,515102118.2
2024-07-19,507940,510414,8528315185,599556361.5
2024-07-20,680335,444989,3598982164,672971426.2
2024-07-21,859629,412253,2500846849,689285885
2024-07-22,824999,504554,9717578992,730072032.1
2024-07-23,838977,480641,1.451502869e+10,689285885
2024-07-24,596458,484767,8943563782,571006058.6
2024-07-25,719711,529053,7867610940,664814196.8
2024-07-26,459067,529294,7332170770,652578352.7
2024-07-27,445730,508959,4232975747,628106664.5
2024-07-28,753703,431944,2767696676,603634976.2
2024-07-29,826129,543529,9902659739,725993417.4
2024-07-30,683096,500916,1.511938484e+10,611792205.6
2024-07-31,562819,542141,9602772099,613215974
2024-08-01,544430,550192,8155277552,630987880
2024-08-02,410113,531291,9809266029,563382035.7
2024-08-03,504062,490026,2308110371,608452598.5
2024-08-04,524595,451025,3460899185,644509048.8
2024-08-05,548857,572484,1.323773596e+10,703100780.5
2024-08-06,485173,502085,6808433062,630987880
2024-08-07,380097,483579,7893851553,549860866.8
2024-08-08,487399,541524,6532994035,581410260.8
2024-08-09,396419,505594,7901052207,585917317.1
2024-08-10,548777,449194,3834508485,581410260.8
2024-08-11,644814,407547,1565215179,725636062
2024-08-12,450024,459444,6152997430,617466711.1
2024-08-13,579618,499256,7149997427,671551386.5
2024-08-14,504701,514603,6988791298,594742777.8
2024-08-15,660924,517110,5391558140,690944705.8
2024-08-16,575811,541657,4199825226,613213426.4
2024-08-17,702540,468048,1860988055,643442257.3
2024-08-18,769702,431177,1842005986,673671088.2
2024-08-19,553394,479794,6312008781,561392573.5
2024-08-20,717337,522795,5274305724,647760661.7
2024-08-21,687685,528523,5478969193,634805448.5
2024-08-22,795102,529070,5779831063,690944705.8
2024-08-23,799839,531334,7779554833,708218323.4
2024-08-24,794380,465477,8091891894,660715874.9
2024-08-25,705838,410926,1702032826,574347786.7
2024-08-26,600722,467689,6102368262,578666191.1
2024-08-27,673811,500316,9613387188,613213426.4
2024-08-28,733530,507535,6632252547,703794017.4
2024-08-29,524362,537264,6395977331,587091196.6
2024-08-30,542101,572225,7346359989,631567802.4
2024-08-31,701952,500461,2193027466,653806105.3
2024-09-01,651871,474746,2648012585,631567802.4
2024-09-02,754904,497761,3100686678,742759316.9
2024-09-03,582751,532190,6012689752,662701426.5
2024-09-04,722736,517981,5799794944,671596747.6
2024-09-05,721251,539154,6158660147,689387389.9
2024-09-06,667267,541499,7064283321,644910784.1
2024-09-07,781426,467697,1519336722,702730371.7
2024-09-08,910083,443983,1783924508,742759316.9
2024-09-09,572398,484357,6363322711,644910784.1
2024-09-10,568630,496236,5660821109,609329499.5
2024-09-11,411402,485718,4996530778,495458846.6
2024-09-12,563521,543579,5069102731,700222814.6
2024-09-13,419047,541521,7391259643,566627672.3
2024-09-14,638989,497081,2251848614,640335337
2024-09-15,712474,450094,1557392812,695616085.5
2024-09-16,504540,508716,5636920632,575841130.4
2024-09-17,539113,512792,5979868415,691009356.5
2024-09-18,541476,503606,7033415665,635728608
2024-09-19,455707,534707,8246322622,562020943.3
2024-09-20,526390,555435,1.138352891e+10,667975711.3
2024-09-21,557444,487325,1936753346,621908420.8
2024-09-22,628230,439610,1568648134,626515149.9
2024-09-23,580102,518528,7000723223,672582440.3
2024-09-24,532220,517079,8567453179,667975711.3
2024-09-25,503460,513256,8162704768,657005311.3
2024-09-26,474766,515965,7108680538,571298868.2
2024-09-27,451723,549045,8554437527,602061114.9
2024-09-28,507707,477266,2366097260,566904261.5
2024-09-29,687427,462111,1655558348,681164035.1
2024-09-30,594224,513555,1.083432969e+10,602061114.9
2024-10-01,632894,626337,8154719865,689953248.5
2024-10-02,590981,504061,7829105603,681164035.1
2024-10-03,582777,522348,7480735069,694347855.2
2024-10-04,561425,553982,5461339204,742688528.6
2024-10-05,757575,462401,2730371659,663585608.4
2024-10-06,742158,435532,3005253704,667980215.1
2024-10-07,717700,495630,7813362740,681164035.1
2024-10-08,719458,556194,1.087724108e+10,733899315.3
2024-10-09,536887,479175,6720634381,574966972.3
2024-10-10,746211,495077,7011381420,709250575.5
2024-10-11,633252,474119,6860121248,640613423
2024-10-12,736321,440477,1843902651,654340853.5
2024-10-13,648739,417442,1597337887,631461802.7
2024-10-14,611683,477679,6678664098,636037612.8
2024-10-15,646891,510964,1.154958782e+10,713826385.6
2024-10-16,708342,465015,1.113928353e+10,645189233.2
2024-10-17,653027,529901,8730955014,718402195.8
2024-10-18,474279,519056,1.08743975e+10,622310182.3
2024-10-19,735561,480562,3014354208,791615158.4
2024-10-20,778073,462770,4380035792,791615158.4
2024-10-21,835011,482337,8678261147,782463538.1
2024-10-22,700174,479204,9459984978,638125714.3
2024-10-23,665187,496062,6752263402,718143298.3
2024-10-24,681834,453818,8861423494,699119634.7
2024-10-25,524014,585659,8170259000,727655130
2024-10-26,597744,513505,2589025949,694363718.9
2024-10-27,700814,452846,1623405982,765702457.1
2024-10-28,702824,535356,1.096618504e+10,798993868.3
2024-10-29,614981,580911,1.412580089e+10,746678793.6
2024-10-30,682099,553379,1.379509491e+10,803749784.2
2024-10-31,562237,562550,1.337607676e+10,751434709.5
2024-11-01,547888,556938,1.244525291e+10,727655130
2024-11-02,544612,504261,2325736061,670584139.4
2024-11-03,455402,452489,2585993579,627780896.5
2024-11-04,456826,518020,1.000427291e+10,720519107.3
2024-11-05,465286,548496,1.123262993e+10,702351988.7
2024-11-06,501641,622567,1.662445923e+10,773092476.8
2024-11-07,553047,583392,1.466367006e+10,788251152.8
2024-11-08,497146,591256,1.628051407e+10,717510664.7
2024-11-09,577368,502341,4379578542,702351988.7
2024-11-10,558278,564887,8805260115,747828016.7
2024-11-11,462458,623757,1.5659527e+10,687193312.7
2024-11-12,503677,702614,2.627055837e+10,737722232.7
2024-11-13,570979,636591,2.125702138e+10,697299096.7
2024-11-14,503566,587387,2.418759771e+10,641717284.6
2024-11-15,562223,619496,1.911394208e+10,757933800.7
2024-11-16,602655,581986,5256303046,793304044.8
2024-11-17,598496,518085,3315738680,757933800.7
2024-11-18,673308,569926,,789177471.5
2024-11-19,810805,547133,1.790753416e+10,889845955.1
2024-11-20,664866,557265,1.992851181e+10,747470602.3
2024-11-21,498512,666198,2.404215571e+10,732216100.2
2024-11-22,540305,628962,1.89254203e+10,727131266.2
2024-11-23,444699,590149,1.127331945e+10,701707096
2024-11-24,463289,534909,8444664450,681367759.9
2024-11-25,604870,593158,1.903198988e+10,859336950.9
2024-11-26,475689,568082,2.133142115e+10,706791930.1
2024-11-27,462119,599701,1.255514076e+10,676282925.9
2024-11-28,523480,559054,9708469422,722046432.2
2024-11-29,341781,551876,1.204910676e+10,615264917.5
2024-11-30,640943,583648,4308785754,833912780.8
2024-12-01,698223,501246,4169328993,803403776.6
2024-12-02,311811,578842,1.693699879e+10,649582756.2
2024-12-03,439519,613585,1.340598974e+10,811042070.6
2024-12-04,502912,606514,1.39356668e+10,759383340
2024-12-05,512490,676971,2.226953561e+10,800710324.5
2024-12-06,414643,589966,1.788803389e+10,702558736.3
2024-12-07,456101,523611,5418124416,733553974.7
2024-12-08,420320,500126,3771799971,754217467
2024-12-09,403264,548218,1.689358674e+10,862700801.2
2024-12-10,441944,637676,1.297984343e+10,795544451.4
2024-12-11,481168,617471,2.103735076e+10,733553974.7
2024-12-12,474978,642365,1.723916543e+10,764549213.1
2024-12-13,523585,622796,1.765255306e+10,878198420.4
2024-12-14,517482,547370,5353586266,821373816.8
2024-12-15,378527,540459,6822123119,707724609.4
2024-12-16,412747,628257,1.94899129e+10,796354777.9
2024-12-17,419707,587955,1.603828868e+10,733677850.1
2024-12-18,414366,583495,1.600095425e+10,776835370.7
2024-12-19,437574,634202,1.912575884e+10,782230060.8
2024-12-20,398670,640920,1.61337979e+10,814598201.3
2024-12-21,330225,516725,6882358327,782230060.8
2024-12-22,336217,477331,3340023326,836176961.6
2024-12-23,292681,528563,1.247353324e+10,749861920.4
2024-12-24,326570,543738,1.156406201e+10,712099089.8
2024-12-25,405831,465831,5466163117,814598201.3
2024-12-26,298916,488028,8493106622,706704399.8
2024-12-27,348241,568492,9580652002,852361031.8
2024-12-28,298580,513628,2677566057,771440680.7
2024-12-29,419112,473130,5228175703,853049703.3
2024-12-30,374721,546526,1.347058711e+10,867710156
2024-12-31,312513,545227,1.325169575e+10,703991258.6
2025-01-01,292213,469908,6553323746,764021521
2025-01-02,402440,536381,6110103533,911368528.6
2025-01-03,409341,580296,8269717281,774936114.2
2025-01-04,432302,514543,2758643853,813137190.2
2025-01-05,433954,477492,2386538450,851338266.2
2025-01-06,366260,552854,1.072015114e+10,725820444.9
2025-01-07,352121,534903,1.257105904e+10,731277741.5
2025-01-08,399976,545474,1.2232112e+10,682162072.3
2025-01-09,534013,551517,7267610311,829509079.9
2025-01-10,408769,555569,8226023525,774936114.2
2025-01-11,361190,493250,2717776437,753106927.8
2025-01-12,380525,478512,2524860230,939753829.6
2025-01-13,408248,527739,7428143323,702796044.4
2025-01-14,352684,555702,8476643247,845551490.9
2025-01-15,354014,562243,9736046044,763192579.4
2025-01-16,375439,552617,1.521927822e+10,702796044.4
2025-01-17,425661,609681,1.372666924e+10,823589114.5
2025-01-18,360666,548843,5389522874,713777232.6
2025-01-19,388509,581784,5860881893,823589114.5
2025-01-20,350291,611603,1.126646083e+10,834570302.7
2025-01-21,324412,576234,1.401679218e+10,730249014.9
2025-01-22,432369,563550,1.357773634e+10,823589114.5
2025-01-23,326010,559393,1.463436465e+10,746720797.2
2025-01-24,369243,555324,1.209818785e+10,768683173.5
2025-01-25,338988,511721,3694805801,702796044.4
2025-01-26,309651,468657,2783482752,752211391.2
2025-01-27,332102,536813,1.195578652e+10,841602268.6
2025-01-28,305953,526610,8034825800,795344639.2
2025-01-29,355332,536882,6092345911,832962291.1
2025-01-30,335134,563297,7400448916,779222788.4
2025-01-31,328684,573440,1.1201673e+10,671743783.1
2025-02-01,357439,547939,3013247739,988806848.7
2025-02-02,383258,493629,4767314353,918945495.3
2025-02-03,360484,594369,1.801019593e+10,822214390.5
2025-02-04,308619,533329,9972825687,703987484.7
2025-02-05,381126,549668,1.443373813e+10,773848838.1
2025-02-06,428326,556046,1.002188332e+10,779222788.4
2025-02-07,498394,547121,8703519502,929693395.8
2025-02-08,469138,495840,3464009780,859832042.4
2025-02-09,385420,458209,2892524949,795293751.4
2025-02-10,359522,506614,7432617993,788864727.6
2025-02-11,337513,527971,9477085952,703735440.5
2025-02-12,386539,524479,6046944646,754813012.8
2025-02-13,379906,554664,6654782592,896695158
2025-02-14,346002,555378,8436991720,862643443.1
2025-02-15,306930,477805,2834188517,908045729.6
2025-02-16,300091,439616,2372547536,856968157.3
2025-02-17,333466,481661,5508831136,777514156
2025-02-18,422709,505135,7844099152,794540013.4
2025-02-19,448569,504104,7977877909,715086012.1
2025-02-20,480465,528372,7693600251,737787155.3
2025-02-21,459909,539520,1.171305442e+10,732111869.5
2025-02-22,551849,481128,9079926699,788864727.6
2025-02-23,572814,401327,4160757626,728533881
2025-02-24,514086,502390,7539058257,714530229.8
2025-02-25,497063,593036,1.988018567e+10,807968798.4
2025-02-26,403575,551544,1.66762474e+10,862932662.2
2025-02-27,325162,559897,1.303539129e+10,824457957.5
2025-02-28,386183,639073,1.408288308e+10,857436275.8
2025-03-01,290895,537837,4440543780,791479639.2
2025-03-02,264912,502728,6026981354,692544684.3
2025-03-03,374224,574113,1.305904034e+10,824457957.5
2025-03-04,304773,572405,9413786978,802472412
2025-03-05,309176,553079,7517911103,736515775.4
2025-03-06,370349,582749,8439668481,934385685.2
2025-03-07,313588,575233,1.01128547e+10,780486866.4
2025-03-08,292451,490884,2510243357,753004934.5
2025-03-09,300380,468931,3291100084,878012411.8
2025-03-10,446224,561710,1.166590451e+10,858547242.2
2025-03-11,376740,555242,1.055877284e+10,769347528.7
2025-03-12,428828,537118,1.12445754e+10,852972260.1
2025-03-13,532638,548028,1.165259998e+10,886422152.6
2025-03-14,439189,558542,7688923937,791647457.1
2025-03-15,473428,483792,2025237248,735897636.2
2025-03-16,471115,440114,2461022384,808372403.4
2025-03-17,380493,511394,6958311355,780497492.9
2025-03-18,369237,520296,5673415289,791647457.1
2025-03-19,441661,523412,7323070308,847397278
2025-03-20,337973,538832,9374758746,791647457.1
2025-03-21,321230,542213,7154070652,808372403.4
2025-03-22,413839,463442,2286075876,836247313.8
2025-03-23,533755,426406,1789474661,876571559.9
2025-03-24,483673,542968,7684100097,870857131
2025-03-25,505859,537123,1.011662178e+10,842582548.9
2025-03-26,515068,551045,9664047437,859547298.2
2025-03-27,437476,546963,7526149333,836927632.4
2025-03-28,397685,555512,1.204848579e+10,870857131
2025-03-29,290139,491096,5091286087,797343217.4
2025-03-30,305206,448720,3254782225,774723551.6
2025-03-31,318279,536233,9821678610,836927632.4
2025-04-01,356323,577515,6557955354,763413718.8
2025-04-02,399055,561041,9548511633,972645626.9
2025-04-03,392043,576015,1.183570729e+10,859547298.2
2025-04-04,429861,568203,8780468950,1017884958
2025-04-05,293474,491185,3868108852,948981343.9
2025-04-06,279475,468285,4346039062,875826848
2025-04-07,309387,561612,1.232503199e+10,875826848
2025-04-08,363972,560881,7889160739,924148329.3
2025-04-09,317312,553980,1.061951042e+10,791264255.8
2025-04-10,322464,559681,8272452338,869786662.9
2025-04-11,405030,574941,1.044163697e+10,893947403.5
2025-04-12,409511,504593,3199768362,869786662.9
2025-04-13,455139,462177,2872917277,1038911847
2025-04-14,441688,531419,7327920945,899987588.6
2025-04-15,442899,547445,6411287873,869786662.9
2025-04-16,507129,543869,9044954451,893947403.5
2025-04-17,557181,545464,7817372046,924148329.3
2025-04-18,508733,515292,3870953754,821465181.6
2025-04-19,545076,471006,2510500479,847396221.1
2025-04-20,468737,423502,2232630981,753499802.4
2025-04-21,444986,493498,7961048503,771877846.4
2025-04-22,518267,569473,1.249183035e+10,949532271.4
2025-04-23,418203,546333,1.620002621e+10,698365670.6
2025-04-24,464739,569545,1.403520195e+10,863768066.2
2025-04-25,392451,595179,1.733257842e+10,882146110.2
2025-04-26,321357,486530,4555887934,814759949
2025-04-27,441827,449536,3888393606,827011978.3
2025-04-28,409765,513795,1.153461191e+10,863768066.2
2025-04-29,467725,526876,1.268204216e+10,894398139.5
2025-04-30,350729,558028,8415953465,808633934.3
2025-05-01,331199,555979,8742561243,827011978.3
2025-05-02,379268,613025,1.036521931e+10,974036330
2025-05-03,389717,515130,5780366401,999957994.5
2025-05-04,347977,446087,2688789794,823060870.7
2025-05-05,402262,531867,1.231616962e+10,1036227715
2025-05-06,332218,526919,9692283137,817139569.5
2025-05-07,343011,559340,8870488914,894116485.5
2025-05-08,373813,592201,1.035292692e+10,941486895.3
2025-05-09,334543,603053,1.200095215e+10,828982171.9
2025-05-10,331074,503410,3641552068,888195184.2
2025-05-11,281756,467125,4002446571,882273883
2025-05-12,378285,532368,1.061017348e+10,858588678.1
2025-05-13,295785,534997,1.21399898e+10,769769159.7
2025-05-14,326818,535430,9186120405,852667376.9
2025-05-15,374153,540779,1.331034956e+10,864509979.3
2025-05-16,363786,539053,9260377548,805296967
2025-05-17,291797,474173,3011615665,853317480.1
2025-05-18,629314,432229,4277222751,979723251.3
2025-05-19,585883,499650,1.106632502e+10,852722089.1
2025-05-20,569769,536030,1.086101741e+10,895055809.8
2025-05-21,422191,567751,1.477518653e+10,870865112.3
2025-05-22,467803,612816,1.604320493e+10,907151158.6
2025-05-23,444625,571289,1.540913394e+10,937389530.6
2025-05-24,395420,500617,5446155680,852722089.1
2025-05-25,356355,442797,3288796413,913198833
2025-05-26,358290,516548,9216183401,925294181.8
2025-05-27,422984,508812,1.225138716e+10,852722089.1
2025-05-28,541153,546095,1.053508349e+10,991818600.1
2025-05-29,382859,542154,1.034141637e+10,961580228.1
2025-05-30,396232,594597,1.203823476e+10,937389530.6
2025-05-31,299392,506671,3219514301,1016284105
2025-06-01,256072,452800,2705917037,839539043.2
2025-06-02,346488,516152,1.266610037e+10,839539043.2
2025-06-03,358895,560813,1.143928912e+10,908974603.1
2025-06-04,337037,545490,1.364698729e+10,795352777.7
2025-06-05,320509,562558,1.055053416e+10,845851366.8
2025-06-06,298643,543873,1.145556187e+10,845851366.8
2025-06-07,290718,473987,3677820072,902662279.5
2025-06-08,307505,436494,2364440624,965785515.8
2025-06-09,361275,506842,9265964068,883725308.6
2025-06-10,428797,558332,1.11960258e+10,1066782694
2025-06-11,347263,519320,8722630197,890037632.2
2025-06-12,425413,549165,6376367920,934223897.7
2025-06-13,351499,567837,1.151553327e+10,915286926.8
2025-06-14,273850,474984,3885367332,949216466.6
2025-06-15,281934,439669,3155873881,854616743
2025-06-16,361092,527740,1.191760216e+10,917456209.4
2025-06-17,354536,518441,9427005108,741505703.5
2025-06-18,441317,526045,1.025202435e+10,879752529.6
2025-06-19,308332,501017,5255470077,798061223.3
2025-06-20,353459,543938,8671147097,948875942.6
2025-06-21,309613,455627,3272164418,886036476.2
2025-06-22,265421,434126,5215828660,672382290.5
2025-06-23,290678,477910,9641640711,672382290.5
2025-06-24,279124,498971,,735221756.9
2025-06-25,387919,516000,1.187452513e+10,898604369.5
2025-06-26,504341,540682,1.17939482e+10,986579622.5
2025-06-27,335434,524379,1.288770311e+10,722653863.6
2025-06-28,388943,457275,3336314161,911172262.8
2025-06-29,380608,442209,3488152854,995260121.1
2025-06-30,339268,521131,1.41363116e+10,843035679.4
2025-07-01,325613,542508,7525873041,779081248.5
2025-07-02,366147,572880,9829934492,889547992.7
2025-07-03,361041,571346,1.116178574e+10,877919914.4
2025-07-04,366873,527167,1.659807424e+10,924432227.7
2025-07-05,427456,426226,2818051738,912804149.4
